sent_id,sentence,entity
927,"End of dictatorship in Taiwan .
",Taiwan
928,"Increasing terrorist attacks in Israel.
",Israel
929,"1997
January – August : The Albanian civil unrest (Lottery Uprising), sparked by pyramid scheme failures, in which the government was toppled, with new parliamentary elections, and more than 2,000 people killed.
",Albanian
930,"February 4 : 1997 Israeli helicopter disaster , when two Israeli Air Force transport helicopters ferrying Israeli soldiers into Israel's security zone in southern Lebanon collided in mid-air, killing all 73 Israeli military personnel on board.
March 13 : Island of Peace massacre , a mass murder attack that occurred at the Island of Peace on the Israeli-Jordanian border, in which 7 people were killed and 6 injured.
",Israeli
930,"February 4 : 1997 Israeli helicopter disaster , when two Israeli Air Force transport helicopters ferrying Israeli soldiers into Israel's security zone in southern Lebanon collided in mid-air, killing all 73 Israeli military personnel on board.
March 13 : Island of Peace massacre , a mass murder attack that occurred at the Island of Peace on the Israeli-Jordanian border, in which 7 people were killed and 6 injured.
",Israel
930,"February 4 : 1997 Israeli helicopter disaster , when two Israeli Air Force transport helicopters ferrying Israeli soldiers into Israel's security zone in southern Lebanon collided in mid-air, killing all 73 Israeli military personnel on board.
March 13 : Island of Peace massacre , a mass murder attack that occurred at the Island of Peace on the Israeli-Jordanian border, in which 7 people were killed and 6 injured.
",the Island of Peace
930,"February 4 : 1997 Israeli helicopter disaster , when two Israeli Air Force transport helicopters ferrying Israeli soldiers into Israel's security zone in southern Lebanon collided in mid-air, killing all 73 Israeli military personnel on board.
March 13 : Island of Peace massacre , a mass murder attack that occurred at the Island of Peace on the Israeli-Jordanian border, in which 7 people were killed and 6 injured.
",Lebanon
931,"March 24 – 26 : 39 Heaven's Gate cultists commit mass suicide at their compound in San Diego , California .
April 1 : The first episode of Pokémon airs on TV Tokyo .
",San Diego
931,"March 24 – 26 : 39 Heaven's Gate cultists commit mass suicide at their compound in San Diego , California .
April 1 : The first episode of Pokémon airs on TV Tokyo .
",Tokyo
931,"March 24 – 26 : 39 Heaven's Gate cultists commit mass suicide at their compound in San Diego , California .
April 1 : The first episode of Pokémon airs on TV Tokyo .
",California
932,"April 22 : A 126-day hostage crisis at the residence of the Japanese ambassador in Lima , Peru .
",Lima
932,"April 22 : A 126-day hostage crisis at the residence of the Japanese ambassador in Lima , Peru .
",Japanese
932,"April 22 : A 126-day hostage crisis at the residence of the Japanese ambassador in Lima , Peru .
",Peru
933,"May 17 : Kabila ousts Mobutu; Zaire becomes the Democratic Republic of the Congo .
",Zaire
933,"May 17 : Kabila ousts Mobutu; Zaire becomes the Democratic Republic of the Congo .
",the Democratic Republic of the Congo
934,"June 21 : The Women's National Basketball Association ( WNBA ) plays its first game at The Great Western Forum in Los Angeles.
",Los Angeles
936,"July 1 : Handover of Hong Kong from the United Kingdom to China.
",the United Kingdom
936,"July 1 : Handover of Hong Kong from the United Kingdom to China.
",China
936,"July 1 : Handover of Hong Kong from the United Kingdom to China.
",Hong Kong
941,"August 31 : Diana, Princess of Wales is killed in a car accident in Paris.
",Paris
942,"November 17 : 62 people are killed by 6 Islamic militants outside the Temple of Hatshepsut in Luxor , Egypt .
",Luxor
942,"November 17 : 62 people are killed by 6 Islamic militants outside the Temple of Hatshepsut in Luxor , Egypt .
",Egypt
942,"November 17 : 62 people are killed by 6 Islamic militants outside the Temple of Hatshepsut in Luxor , Egypt .
",Islamic
945,"Osama bin Laden publishes a fatwa against the West.
",West
946,"February 3 : A United States military pilot causes the deaths of 20 people near Trento , Italy, when his low-flying EA-6B Prowler severs the cable of a cable-car .
",Trento
946,"February 3 : A United States military pilot causes the deaths of 20 people near Trento , Italy, when his low-flying EA-6B Prowler severs the cable of a cable-car .
",Italy
946,"February 3 : A United States military pilot causes the deaths of 20 people near Trento , Italy, when his low-flying EA-6B Prowler severs the cable of a cable-car .
",United States
948,"Now known to be full of data manipulation , the study was instantly controversial and fueled the nascent anti-vaccination movement .
April 10 : The Good Friday Agreement brings an end to The Troubles in Northern Ireland.
",Northern Ireland
950,"May 4 – 15 : Riots in Indonesia , including incidents of mass violence, demonstrations, and civil unrest of a racial nature, result in the Fall of Suharto and the independence of East Timor .
June 25 :",Indonesia
950,"May 4 – 15 : Riots in Indonesia , including incidents of mass violence, demonstrations, and civil unrest of a racial nature, result in the Fall of Suharto and the independence of East Timor .
June 25 :",East Timor
952,"July 17 : Nicholas II of Russia and his family are buried in St. Catherine Chapel, 80 years after he and his family were killed by the Bolsheviks in 1918 .
",Russia
952,"July 17 : Nicholas II of Russia and his family are buried in St. Catherine Chapel, 80 years after he and his family were killed by the Bolsheviks in 1918 .
",Bolsheviks
954,"August 7 : Kenya and Tanzania bombings .
",Tanzania
954,"August 7 : Kenya and Tanzania bombings .
",Kenya
955,"August 15 : Omagh bombing .
September 4 : Google is founded by Larry Page and Sergey Brin .
October – November : Hurricane Mitch leaves more than 19,325 dead in Central America as a result of catastrophic flooding and mudslides.
",Central America
956,"November 20 : A Russian Proton rocket is launched from the Baikonur Cosmodrome in Kazakhstan , carrying the first segment of the International Space Station , the 21-ton Zarya Module .
",Kazakhstan
956,"November 20 : A Russian Proton rocket is launched from the Baikonur Cosmodrome in Kazakhstan , carrying the first segment of the International Space Station , the 21-ton Zarya Module .
",Russian Proton
958,"The North Korean famine has killed an estimated 2.5 million people by this point.
",North Korean
961,"February 2 : Hugo Chavez becomes President of Venezuela .
",Venezuela
963,"A crisis in East Timor , which led to 1,400 deaths, begins.
April 20 : The Columbine High School massacre in Colorado, United States, causes 15 deaths.
",Colorado
963,"A crisis in East Timor , which led to 1,400 deaths, begins.
April 20 : The Columbine High School massacre in Colorado, United States, causes 15 deaths.
",United States
963,"A crisis in East Timor , which led to 1,400 deaths, begins.
April 20 : The Columbine High School massacre in Colorado, United States, causes 15 deaths.
",East Timor
967,"June 11 : The end of the Kosovo War ends the Yugoslav Wars .
",Yugoslav
969,"August 26 : The Second Chechen War begins.
September 3 – 16 : Russian apartment bombings kill more than 350 people.
",Russian
971,"October 31 : EgyptAir Flight 990 , travelling from New York City to Cairo , crashes off the coast of Nantucket, Massachusetts , killing all 217 on board.
November 30 : ExxonMobil founded.
December 3 :",Cairo
971,"October 31 : EgyptAir Flight 990 , travelling from New York City to Cairo , crashes off the coast of Nantucket, Massachusetts , killing all 217 on board.
November 30 : ExxonMobil founded.
December 3 :",Nantucket
971,"October 31 : EgyptAir Flight 990 , travelling from New York City to Cairo , crashes off the coast of Nantucket, Massachusetts , killing all 217 on board.
November 30 : ExxonMobil founded.
December 3 :",Massachusetts
971,"October 31 : EgyptAir Flight 990 , travelling from New York City to Cairo , crashes off the coast of Nantucket, Massachusetts , killing all 217 on board.
November 30 : ExxonMobil founded.
December 3 :",New York City
972,"Tori Murden becomes the first woman to cross the Atlantic Ocean by rowboat alone, when she reaches Guadeloupe from the Canary Islands .
",the Atlantic Ocean
972,"Tori Murden becomes the first woman to cross the Atlantic Ocean by rowboat alone, when she reaches Guadeloupe from the Canary Islands .
",the Canary Islands
973,"December 20 : Handover of Macau from the Portuguese Republic to the People's Republic of China after 442 years of Portuguese rule in the settlement.
",the Portuguese Republic
973,"December 20 : Handover of Macau from the Portuguese Republic to the People's Republic of China after 442 years of Portuguese rule in the settlement.
",the People's Republic of China
973,"December 20 : Handover of Macau from the Portuguese Republic to the People's Republic of China after 442 years of Portuguese rule in the settlement.
",Portuguese
973,"December 20 : Handover of Macau from the Portuguese Republic to the People's Republic of China after 442 years of Portuguese rule in the settlement.
",Macau
974,December 31 : Vladimir Putin becomes the President of Russia .,Russia
975,"The U.S. turns over complete administration of the Panama Canal to the Panamanian Government, as stipulated in the Torrijos–Carter Treaties of 1977 .
",U.S.
975,"The U.S. turns over complete administration of the Panama Canal to the Panamanian Government, as stipulated in the Torrijos–Carter Treaties of 1977 .
",the Panama Canal
976,"Vladimir Putin becomes the President of Russia .
",Russia
977,"The U.S. turns over complete administration of the Panama Canal to the Panamanian Government, as stipulated in the Torrijos–Carter Treaties of 1977 .
",U.S.
977,"The U.S. turns over complete administration of the Panama Canal to the Panamanian Government, as stipulated in the Torrijos–Carter Treaties of 1977 .
",the Panama Canal
979,"February 9 : Torrential rains in Africa lead to the worst flooding in [until March and kills 800 people.
",Africa
980,"March 10 : Dot-com bubble bursts, causing stock markets worldwide to crash.
March 4 : The Sony PlayStation 2 releases in Japan.",Japan
983,"March 17 : 778 members of the Movement for the Restoration of the Ten Commandments of God die in Uganda .
",Uganda
984,"March 26 : Vladimir Putin is elected President of Russia .
",Russia
987,"May 11 : India becomes the second country to reach 1 billion people.
",India
988,"May 25 : Israeli withdrawal from Lebanon .
",Israeli
988,"May 25 : Israeli withdrawal from Lebanon .
",Lebanon
989,"June 13 – 15 : First inter-Korean summit .
June 17 : A centennial earthquake (6.5 on the Richter scale ) hits Iceland on its national day.
",Iceland
990,"July 1 : The Øresund Bridge between Denmark and Sweden is officially opened for traffic.
",Denmark
990,"July 1 : The Øresund Bridge between Denmark and Sweden is officially opened for traffic.
",Sweden
991,"July 7 : The draft assembly of Human Genome Project is announced at the White House by US President Bill Clinton , Francis Collins , and Craig Venter .
",US
